,artists,education,knowledge,school,science,songs,teach,teacher
7362,Talib Kweli,0,0,0,0,Give 'Em Hell,0,0
7363,Talib Kweli,0,0,0,0,Go with Us,0,0
7364,Talib Kweli,0,0,0,0,Going Hard,0,0
7365,Talib Kweli,0,0,0,0,Good to You,0,0
7366,Talib Kweli,0,0,0,0,Guerrilla Monsoon Rap,0,0
7367,Talib Kweli,0,0,0,0,Gun Music,0,0
7336,Talib Kweli,0,0,0,0,Back Up Offa Me,0,0
7335,Talib Kweli,0,0,0,0,Art Imitates Life,0,0
7334,Talib Kweli,0,0,0,0,Around My Way,0,0
7317,T.I.,0,0,0,0,What Happened?,0,0
7303,T.I.,0,0,0,0,That's All She Wrote,0,0
7304,T.I.,0,0,0,0,The Breakup (Skit),0,0
7305,T.I.,0,0,0,0,The Greatest,0,0
7306,T.I.,0,0,0,0,The Introduction,0,0
7307,T.I.,0,0,0,0,The Way We Ride,0,0
7308,T.I.,0,0,0,0,Told You So,0,0
7309,T.I.,0,0,0,0,Top Back,0,0
7310,T.I.,0,0,0,0,Touchdown,0,0
7311,T.I.,0,0,0,0,Trap Muzik,0,0
7312,T.I.,0,0,0,0,U Don't Know Me,0,0
7313,T.I.,0,0,0,0,Undertaker,0,0
7314,T.I.,0,0,0,0,Watch What You Say to Me,0,0
7315,T.I.,0,0,0,0,We Do This,0,0
7316,T.I.,0,0,0,0,Welcome to the World,0,0
7318,T.I.,0,0,0,0,What They Do,0,0
7333,Talib Kweli,0,0,0,0,Ain't Waiting,0,0
7319,T.I.,0,0,0,0,"What Up, What's Haapnin'",0,0
7320,T.I.,0,0,0,0,What You Know,0,0
7321,T.I.,0,0,0,0,What's Yo Name,0,0
7322,T.I.,0,0,0,0,Whatever You Like,0,0
7323,T.I.,0,0,0,0,Who Want Some,0,0
7324,T.I.,0,0,0,0,Why You Wanna,0,0
7325,T.I.,0,0,0,0,Wildside,0,0
7326,T.I.,0,0,0,0,Wonderful Life,0,0
7327,T.I.,0,0,0,0,You Ain't Hard,0,0
7328,T.I.,0,0,0,0,You Know What It Is,0,0
7329,T.I.,0,0,0,0,You Know Who,0,0
7330,Talib Kweli,0,0,0,0,A Game,0,0
7331,Talib Kweli,0,0,0,0,Africa Dream,0,0
7332,Talib Kweli,0,0,0,0,After the Rain,0,0
7508,Tech n9ne,0,0,0,0,Hard (A Monster Made It),0,0
7509,Tech n9ne,0,0,0,0,Harvey Dent,0,0
7510,Tech n9ne,0,0,0,0,He's a Mental Giant,0,0
7693,The Game,0,0,0,0,Dr. Dre 2,0,0
7699,The Game,0,0,0,0,Gentleman's Affair,0,0
7698,The Game,0,0,0,0,Game's Pain,0,0
7697,The Game,0,0,0,0,Fuck Yo Feelings,0,0
7696,The Game,0,0,0,0,Freedom,0,0
7695,The Game,0,0,0,0,Drug Test,0,0
7694,The Game,0,0,0,0,Dreams,0,0
7692,The Game,0,0,0,0,Dr. Dre 1,0,0
7684,The Game,0,0,0,0,Celebration,0,0
7691,The Game,0,0,0,0,Dope Boys,0,0
7690,The Game,0,0,0,0,Don't Worry,0,0
7689,The Game,0,0,0,0,Don't Need Your Love,0,0
7688,The Game,0,0,0,0,Doctor's Advocate,0,0
7687,The Game,0,0,0,0,Da S***,0,0
7686,The Game,0,0,0,0,Compton,0,0
7700,The Game,0,0,0,0,Good Girls Go Bad,0,0
7701,The Game,0,0,0,0,Hallelujah,0,0
7702,The Game,0,0,0,0,Hate It or Love It,0,0
7703,The Game,0,0,0,0,Heaven's Arms,0,0
7704,The Game,0,0,0,0,Heavy Artillery,0,0
7705,The Game,0,0,0,0,Hello,0,0
7706,The Game,0,0,0,0,Higher,0,0
7707,The Game,0,0,0,0,Hit Em Hard,0,0
7708,The Game,0,0,0,0,House of Pain,0,0
7709,The Game,0,0,0,0,How We Do,0,0
7710,The Game,0,0,0,0,It's Okay (One Blood),0,0
7711,The Game,0,0,0,0,Jesus Piece,0,0
7712,The Game,0,0,0,0,LAX Files,0,0
7713,The Game,0,0,0,0,Let Us Live,0,0
7714,The Game,0,0,0,0,Let's Ride,0,0
7715,The Game,0,0,0,0,Letter To the King,0,0
7716,The Game,0,0,0,0,"Like Father, Like Son",0,0
7685,The Game,0,0,0,0,Church for Thugs,0,0
7683,The Game,0,0,0,0,Can't Get Right,0,0
7649,Tech n9ne,0,0,0,0,Victory,0,0
7658,Tech n9ne,0,0,0,0,Who Do I Catch,0,0
7664,Tech n9ne,0,0,0,0,Worldwide Choppers,0,0
7663,Tech n9ne,0,0,0,0,Won't You Come Dirty,0,0
7662,Tech n9ne,0,0,0,0,With the BS,0,0
7661,Tech n9ne,0,0,0,0,Why?,0,0
7660,Tech n9ne,0,0,0,0,Why You Ain't Call Me,0,0
7659,Tech n9ne,0,0,0,0,Who You Came to See,0,0
7657,Tech n9ne,0,0,0,0,Which One,0,0
7682,The Game,0,0,0,0,California Vacation,0,0
7656,Tech n9ne,0,0,0,0,Wheaties,0,0
7655,Tech n9ne,0,0,0,0,What's Next,0,0
7654,Tech n9ne,0,0,0,0,Welcome to the Midwest,0,0
7653,Tech n9ne,0,0,0,0,Welcome to Strangeland,0,0
7652,Tech n9ne,0,0,0,0,We Kixin' It,0,0
7651,Tech n9ne,0,0,0,0,We Are Free,0,0
7665,Tech n9ne,0,0,0,0,Worst Enemy,0,0
7666,Tech n9ne,0,0,0,0,"Yada, Yada, Yada",0,0
7667,Tech n9ne,0,0,0,0,Yeah Ya Can,0,0
7668,Tech n9ne,0,0,0,0,You Owe Like Pookie,0,0
7669,The Game,0,0,0,0,Ali Bomaye,0,0
7670,The Game,0,0,0,0,All I Know,0,0
7671,The Game,0,0,0,0,All That (Lady),0,0
7672,The Game,0,0,0,0,All the Way Gone,0,0
7673,The Game,0,0,0,0,Angel,0,0
7674,The Game,0,0,0,0,Around the World,0,0
7675,The Game,0,0,0,0,Bang,0,0
7676,The Game,0,0,0,0,Bigger Than Me,0,0
7677,The Game,0,0,0,0,Black On Black,0,0
7678,The Game,0,0,0,0,Born in the Trap,0,0
7679,The Game,0,0,0,0,Bulletproof Diaries,0,0
7680,The Game,0,0,0,0,Cali Sunshine,0,0
7681,The Game,0,0,0,0,California Dream,0,0
7717,The Game,0,0,0,0,Lookin at You,0,0
7718,The Game,0,0,0,0,Mama Knows,0,0
7719,The Game,0,0,0,0,Martians vs Goblins,0,0
7762,The Roots,0,0,0,0,Break You Off,0,0
7768,The Roots,0,0,0,0,Common Dust,0,0
7767,The Roots,0,0,0,0,Clones,0,0
7766,The Roots,0,0,0,0,Clones,0,0
7765,The Roots,0,0,0,0,Clock with No Hands,0,0
7764,The Roots,0,0,0,0,Can't Stop This,0,0
7763,The Roots,0,0,0,0,Break You Off,0,0
7761,The Roots,0,0,0,0,Black Rock,0,0
7720,The Game,0,0,0,0,Money,0,0
7760,The Roots,0,0,0,0,Becoming Unwritten,0,0
7759,The Roots,0,0,0,0,Baby,0,0
7758,The Roots,0,0,0,0,Atonement,0,0
7757,The Roots,0,0,0,0,Ain't Sayin' Nothin' New,0,0
7756,The Roots,0,0,0,0,Act Won (Things Fall Apart),0,0
7755,The Roots,0,0,0,0,75 Bars (Black's Reconstruction),0,0
7769,The Roots,0,0,0,0,Complexity,0,0
7770,The Roots,0,0,0,0,Criminal,0,0
7771,The Roots,0,0,0,0,Datskat,0,0
7772,The Roots,0,0,0,0,Dear God 2.0,0,0
7773,The Roots,0,0,0,0,Dies Irae,0,0
7774,The Roots,0,0,0,0,Distortion to Static,0,0
7775,The Roots,0,0,0,0,Doin' It Again,0,0
7776,The Roots,0,0,0,0,Don't Feel Right,0,0
7777,The Roots,0,0,0,0,Don't Say Nuthin',0,0
7778,The Roots,0,0,0,0,Don't See Us,0,0
7779,The Roots,0,0,0,0,Don't See Us,0,0
7780,The Roots,0,0,0,0,Double Trouble,0,0
7781,The Roots,0,0,0,0,Dun,0,0
7782,The Roots,0,0,0,0,Episodes,0,0
7783,The Roots,0,0,0,0,False Media,0,0
7784,The Roots,0,0,0,0,Game Theory,0,0
7785,The Roots,0,0,0,0,Get Busy,0,0
7754,The Game,0,0,0,0,Ya Heard,0,0
7753,The Game,0,0,0,0,Wouldn't Get Far,0,0
7752,The Game,0,0,0,0,Why You Hate the Game,0,0
7735,The Game,0,0,0,0,Ricky,0,0
7721,The Game,0,0,0,0,My Life,0,0
7722,The Game,0,0,0,0,Name Me King,0,0
7723,The Game,0,0,0,0,Never Can Say Goodbye,0,0
7724,The Game,0,0,0,0,No More Fun and Games,0,0
7725,The Game,0,0,0,0,Ol' English,0,0
7726,The Game,0,0,0,0,One Night,0,0
7727,The Game,0,0,0,0,Or Nah,0,0
7728,The Game,0,0,0,0,Paramedics,0,0
7729,The Game,0,0,0,0,Pot of Gold,0,0
7730,The Game,0,0,0,0,Pray,0,0
7731,The Game,0,0,0,0,Put You on the Game,0,0
7732,The Game,0,0,0,0,Really,0,0
7733,The Game,0,0,0,0,Red Nation,0,0
7734,The Game,0,0,0,0,Remedy,0,0
7736,The Game,0,0,0,0,Runnin',0,0
7751,The Game,0,0,0,0,Where I'm From,0,0
7737,The Game,0,0,0,0,Scared Now,0,0
7738,The Game,0,0,0,0,Scream on Em,0,0
7739,The Game,0,0,0,0,See No Evil,0,0
7740,The Game,0,0,0,0,Speakers on Blast,0,0
7741,The Game,0,0,0,0,Special,0,0
7742,The Game,0,0,0,0,Start from Scratch,0,0
7743,The Game,0,0,0,0,State of Emergency,0,0
7744,The Game,0,0,0,0,The City,0,0
7745,The Game,0,0,0,0,The Documentary,0,0
7746,The Game,0,0,0,0,"The Good, the Bad, the Ugly",0,0
7747,The Game,0,0,0,0,Too Much,0,0
7748,The Game,0,0,0,0,Touchdown,0,0
7749,The Game,0,0,0,0,We Ain't,0,0
7750,The Game,0,0,0,0,Westside Story,0,0
7650,Tech n9ne,0,0,0,0,Walk These Shoes,0,0
7648,Tech n9ne,0,0,0,0,Unfair,0,0
7511,Tech n9ne,0,0,0,0,Here Comes Tecca Nina,0,0
7554,Tech n9ne,0,0,0,0,Message To The Black Man,0,0
7560,Tech n9ne,0,0,0,0,Mizzizy Gets Bizzy,0,0
7559,Tech n9ne,0,0,0,0,Mitchell Bade,0,0
7558,Tech n9ne,0,0,0,0,Misery,0,0
7557,Tech n9ne,0,0,0,0,Mind of a Killer,0,0
7556,Tech n9ne,0,0,0,0,Midwest Choppers,0,0
7555,Tech n9ne,0,0,0,0,Midwest Choppers,0,0
7553,Tech n9ne,0,0,0,0,Meant to Happen,0,0
7545,Tech n9ne,0,0,0,0,Little Pills,0,0
7552,Tech n9ne,0,0,0,0,Mama Nem,0,0
7551,Tech n9ne,0,0,0,0,Make Waves,0,0
7550,Tech n9ne,0,0,0,0,Mad Confusion,0,0
7549,Tech n9ne,0,0,0,0,Low,0,0
7548,Tech n9ne,0,0,0,0,Love Me Tomorrow,0,0
7547,Tech n9ne,0,0,0,0,Love 2 Dislike Me,0,0
7561,Tech n9ne,0,0,0,0,My Favorite,0,0
7562,Tech n9ne,0,0,0,0,My Haiku/Burn the World,0,0
7563,Tech n9ne,0,0,0,0,"My Wife, My Bitch, My Girl",0,0
7564,Tech n9ne,0,0,0,0,My World,0,0
7565,Tech n9ne,0,0,0,0,Na Na,0,0
7566,Tech n9ne,0,0,0,0,Niggas,0,0
7567,Tech n9ne,0,0,0,0,Night and Day,0,0
7568,Tech n9ne,0,0,0,0,No Can Do,0,0
7569,Tech n9ne,0,0,0,0,Nothin',0,0
7570,Tech n9ne,0,0,0,0,Now It's On,0,0
7571,Tech n9ne,0,0,0,0,O.G.,0,0
7572,Tech n9ne,0,0,0,0,Oh You Didn't Know,0,0
7573,Tech n9ne,0,0,0,0,On Our Way to L.A.,0,0
7574,Tech n9ne,0,0,0,0,One Good Time,0,0
7575,Tech n9ne,0,0,0,0,Over It,0,0
7576,Tech n9ne,0,0,0,0,Overtime,0,0
7577,Tech n9ne,0,0,0,0,Overwhelming,0,0
7546,Tech n9ne,0,0,0,0,Loud,0,0
7544,Tech n9ne,0,0,0,0,Like Yeah,0,0
7647,Tech n9ne,0,0,0,0,Twisted,0,0
7519,Tech n9ne,0,0,0,0,I Didn't Lie,0,0
7525,Tech n9ne,0,0,0,0,Imma Tell,0,0
7524,Tech n9ne,0,0,0,0,If I Could,0,0
7523,Tech n9ne,0,0,0,0,I'm Not a Saint,0,0
7522,Tech n9ne,0,0,0,0,I'm a Playa,0,0
7521,Tech n9ne,0,0,0,0,I Love You But Fuck You,0,0
7520,Tech n9ne,0,0,0,0,I Love Music,0,0
7518,Tech n9ne,0,0,0,0,I Can Feel It,0,0
7543,Tech n9ne,0,0,0,0,Let's Go,0,0
7517,Tech n9ne,0,0,0,0,I Am Everything,0,0
7516,Tech n9ne,0,0,0,0,Hydro,0,0
7515,Tech n9ne,0,0,0,0,Hunterish,0,0
7514,Tech n9ne,0,0,0,0,Horns,0,0
7513,Tech n9ne,0,0,0,0,Holier Than Thou,0,0
7512,Tech n9ne,0,0,0,0,Here I Come,0,0
7526,Tech n9ne,0,0,0,0,In My Head,0,0
7527,Tech n9ne,0,0,0,0,In the Air,0,0
7528,Tech n9ne,0,0,0,0,In the Trunk,0,0
7529,Tech n9ne,0,0,0,0,It Was an Accident,0,0
7530,Tech n9ne,0,0,0,0,It's Alive,0,0
7531,Tech n9ne,0,0,0,0,It's What You Thinkin',0,0
7532,Tech n9ne,0,0,0,0,Jellysickle,0,0
7533,Tech n9ne,0,0,0,0,Jumpin' Jax,0,0
7534,Tech n9ne,0,0,0,0,K.O.D.,2,0
7535,Tech n9ne,0,0,0,0,KC Tea,0,0
7536,Tech n9ne,0,0,0,0,Keep It One Hunit,0,0
7537,Tech n9ne,0,0,0,0,Keep On Keepin' On,0,0
7538,Tech n9ne,0,0,0,0,Killing You,0,0
7539,Tech n9ne,0,0,0,0,Kocky,0,0
7540,Tech n9ne,0,0,0,0,Last Words,0,0
7541,Tech n9ne,0,0,0,0,Leave Me Alone,0,0
7542,Tech n9ne,0,0,0,0,Let Me In,0,0
7578,Tech n9ne,0,0,0,0,Party and Bullshit,0,0
7579,Tech n9ne,0,0,0,0,Pillow Talkin',0,0
7580,Tech n9ne,0,0,0,0,Pinocchiho,0,0
7623,Tech n9ne,0,0,0,0,Strange Music Box,0,0
7629,Tech n9ne,0,0,0,0,That Owl,0,0
7628,Tech n9ne,0,0,0,0,That Box,0,0
7627,Tech n9ne,0,0,0,0,Technicians,0,0
7626,Tech n9ne,0,0,0,0,T9X,0,0
7625,Tech n9ne,0,0,0,0,Suicide Letters,0,0
7624,Tech n9ne,0,0,0,0,Strangeland,0,0
7622,Tech n9ne,0,0,0,0,Strange 2013,0,0
7581,Tech n9ne,0,0,0,0,Planet Rock 2k,0,0
7621,Tech n9ne,0,0,0,0,Straight Out the Gate,0,0
7620,Tech n9ne,0,0,0,0,Stink,0,0
7619,Tech n9ne,0,0,0,0,Stars,0,0
7618,Tech n9ne,0,0,0,0,Stamina,0,0
7617,Tech n9ne,0,0,0,0,Stamina,0,0
7616,Tech n9ne,0,0,0,0,Spend the Night,0,0
7630,Tech n9ne,0,0,2,0,That's My Kid,0,0
7631,Tech n9ne,0,0,0,0,The Beast,0,0
7632,Tech n9ne,0,0,0,0,The Calling,0,0
7633,Tech n9ne,0,0,0,0,The Grench,0,0
7634,Tech n9ne,0,0,0,0,The Industry Is Punks,0,0
7635,Tech n9ne,0,0,0,0,The Martini,0,0
7636,Tech n9ne,0,0,0,0,The Noose,0,0
7637,Tech n9ne,0,0,0,0,The Waitress,0,0
7638,Tech n9ne,0,0,0,0,The Worst,0,0
7639,Tech n9ne,0,0,0,0,This Is Me,0,0
7640,Tech n9ne,0,0,0,0,This Life,0,0
7641,Tech n9ne,0,0,0,0,This Ring,0,0
7642,Tech n9ne,0,0,0,0,Thugged Out,0,0
7643,Tech n9ne,0,0,0,0,Too Many Girls,0,0
7644,Tech n9ne,0,0,0,0,Tormented,0,0
7645,Tech n9ne,0,0,0,0,Trapped in a Psycho's Body,0,0
7646,Tech n9ne,0,0,0,0,Trauma,0,0
7615,Tech n9ne,0,0,0,0,Sorry N' Shit,0,0
7614,Tech n9ne,0,0,0,0,Soldiers at War,0,0
7613,Tech n9ne,0,0,0,0,So Lonely,0,0
7596,Tech n9ne,0,0,0,0,Runaway,0,0
7582,Tech n9ne,0,0,0,0,Poh Me Anutha,0,0
7583,Tech n9ne,0,0,0,0,Pornographic,0,0
7584,Tech n9ne,0,0,0,0,Pow Pow,0,0
7585,Tech n9ne,0,0,0,0,Priorities,0,0
7586,Tech n9ne,0,0,0,0,Promiseland,0,0
7587,Tech n9ne,0,0,0,0,Psycho Bitch,0,0
7588,Tech n9ne,0,0,0,0,Pu Wah Wah,0,0
7589,Tech n9ne,0,0,0,0,Purgatory,0,0
7590,Tech n9ne,0,0,0,0,Questions,0,0
7591,Tech n9ne,0,0,0,0,R.I.P. Ray (Skit),0,0
7592,Tech n9ne,0,0,0,0,Real Killer,0,0
7593,Tech n9ne,0,0,0,0,Red Rags,0,0
7594,Tech n9ne,0,0,0,0,Relish,0,0
7595,Tech n9ne,0,0,0,0,Retrogression,0,0
7597,Tech n9ne,0,0,0,0,S.I.M.O.N. Says,0,0
7612,Tech n9ne,0,0,0,0,So Dope (They Wanna),0,0
7598,Tech n9ne,0,0,0,0,Sad Circus,0,0
7599,Tech n9ne,0,0,0,0,See Me,0,0
7600,Tech n9ne,0,0,0,0,Sex Out South,0,0
7601,Tech n9ne,0,0,0,0,Shadows On the Road,0,0
7602,Tech n9ne,0,0,2,0,She Devil,0,0
7603,Tech n9ne,0,0,0,0,Shit Is Real,0,0
7604,Tech n9ne,0,0,0,0,Shocked,0,0
7605,Tech n9ne,0,0,0,0,Show Me a God,0,0
7606,Tech n9ne,0,0,0,0,Sickology 101,0,0
7607,Tech n9ne,0,0,0,0,Sinister Tech,0,0
7608,Tech n9ne,0,0,0,0,Slacker,0,0
7609,Tech n9ne,0,0,0,0,Slave,0,0
7610,Tech n9ne,0,0,0,0,Slither,0,0
7611,Tech n9ne,0,0,0,0,SMB,0,0
7232,T.I.,0,0,0,0,Don't You Wanna Be High,0,0
7231,T.I.,0,0,2,0,Doin' My Job,0,0
7230,T.I.,0,0,0,0,Do It,0,0
6858,Run D.M.C.,0,0,0,0,Wreck Shop,0,0
6864,RZA,0,0,0,0,B.O.B.B.Y.,0,0
6863,RZA,0,0,0,0,Airwaves,0,0
6862,RZA,0,0,0,0,Afro Theme,0,0
6861,Run D.M.C.,0,0,0,0,You're Blind,0,0
6860,Run D.M.C.,0,0,0,0,You Talk Too Much,0,0
6859,Run D.M.C.,0,0,0,0,You Be Illin',0,0
6857,Run D.M.C.,0,0,0,0,Word Is Born,0,0
6849,Run D.M.C.,0,0,0,0,Three Little Indians,0,0
6856,Run D.M.C.,0,0,0,0,What's Next,0,0
6855,Run D.M.C.,0,0,0,0,What's It All About,0,0
6854,Run D.M.C.,0,0,7,0,Walk This Way,0,0
6853,Run D.M.C.,0,0,7,0,Walk This Way,0,0
6852,Run D.M.C.,0,0,0,0,Wake Up,0,0
6851,Run D.M.C.,0,0,0,0,Tougher Than Leather,0,0
6865,RZA,0,0,0,0,Be a Man,0,0
6866,RZA,0,0,0,0,"Black Widow, Pt. 2",0,0
6867,RZA,0,0,0,0,"Boing, Boing",0,0
6868,RZA,0,0,0,0,Bong Bong,0,0
6869,RZA,0,0,0,0,Booby Trap,0,0
6870,RZA,0,0,0,0,Break Bread,0,0
6871,RZA,0,0,0,0,Brooklyn Babies,0,0
6872,RZA,0,0,0,0,Build Strong,0,0
6873,RZA,0,0,0,0,Cherry Range,3,0
6874,RZA,0,0,0,0,Chi Kung,0,0
6875,RZA,0,0,0,0,Creep,0,0
6876,RZA,0,2,0,0,Daily Routine,0,0
6877,RZA,0,0,0,0,Do U,0,0
6878,RZA,0,0,0,0,Domestic Violence,0,0
6879,RZA,0,0,0,0,Drama,0,0
6880,RZA,0,0,0,0,Fast Cars,0,0
6881,RZA,0,0,0,0,Fools,0,0
6850,Run D.M.C.,0,0,0,0,To the Maker,0,0
6848,Run D.M.C.,0,0,0,0,They Call Us Run-DMC,0,0
6814,Run D.M.C.,0,0,0,0,"Mary, Mary",0,0
6823,Run D.M.C.,0,0,0,0,Party Time,0,0
6829,Run D.M.C.,0,0,0,0,Queens Day,0,0
6828,Run D.M.C.,0,0,0,0,Proud to Be Black,0,0
6827,Run D.M.C.,0,0,0,0,Peter Piper,0,0
6826,Run D.M.C.,0,0,0,0,Perfection,0,0
6825,Run D.M.C.,0,0,0,0,Penthouse Ad,0,0
6824,Run D.M.C.,0,0,0,0,Pause,0,0
6822,Run D.M.C.,0,0,0,0,Papa Crazy,0,0
6847,Run D.M.C.,0,0,0,0,Them Girls,0,0
6821,Run D.M.C.,0,0,0,0,P upon a Tree,0,0
6820,Run D.M.C.,0,0,0,0,"Ooh, Whatcha Gonna Do",0,0
6819,Run D.M.C.,0,0,0,0,Not Just Another Groove,0,0
6818,Run D.M.C.,0,0,0,0,Naughty,0,0
6817,Run D.M.C.,0,0,0,0,My Adidas,0,0
6816,Run D.M.C.,0,0,0,0,My Adidas,0,0
6830,Run D.M.C.,0,0,0,0,Radio Station,0,0
6831,Run D.M.C.,0,0,0,0,Ragtime,0,0
6832,Run D.M.C.,0,0,0,0,Raising Hell Radio Tour Spot,0,0
6833,Run D.M.C.,0,0,0,0,Raising Hell,0,0
6834,Run D.M.C.,0,0,0,0,Rock Box,0,0
6835,Run D.M.C.,0,0,0,0,Rock Box,0,0
6836,Run D.M.C.,0,0,0,0,Rock Show,0,0
6837,Run D.M.C.,0,0,0,0,Rock the House,0,0
6838,Run D.M.C.,0,0,0,0,"Roots, Rap, Reggae",0,0
6839,Run D.M.C.,0,0,0,0,Run's House,0,0
6840,Run D.M.C.,0,0,0,0,Son Of Byford,0,0
6841,Run D.M.C.,0,0,0,0,Soul to Rock and Roll,0,0
6842,Run D.M.C.,0,0,0,0,Sucker D.J.'s,0,0
6843,Run D.M.C.,0,0,0,0,Sucker M.C.'s,0,0
6844,Run D.M.C.,0,0,0,0,Take the Money and Run,0,0
6845,Run D.M.C.,0,0,0,0,The Ave.,0,0
6846,Run D.M.C.,0,0,5,0,The School of Old,0,0
6882,RZA,0,0,0,0,Fuck What You Think,0,0
6883,RZA,0,0,0,0,Fury in My Eyes/Revenge,0,0
6884,RZA,0,0,0,0,Glocko Pop,0,0
6927,RZA,0,0,0,0,We All We Got,0,0
6933,Sage Francis,0,0,0,0,Black Out on White Night,0,0
6932,Sage Francis,0,0,0,0,Agony in Her Body,0,0
6931,Sage Francis,0,0,0,0,16 Years,0,0
6930,RZA,0,0,0,0,You'll Never Know,0,0
6929,RZA,0,0,0,0,Wherever I Go,0,0
6928,RZA,0,0,0,0,We Pop,0,0
6926,RZA,0,0,0,0,Unspoken Word,0,0
6885,RZA,0,0,0,0,Glorious Day,0,0
6925,RZA,0,0,0,0,Try Ya Ya Ya,0,0
6924,RZA,0,0,0,0,Throw Your Flag Up,0,0
6923,RZA,0,0,0,0,The Whistle,0,0
6922,RZA,0,0,0,0,The Grunge,0,0
6921,RZA,0,0,0,0,The Drop Off,0,0
6920,RZA,0,3,0,0,The Birth,0,0
6934,Sage Francis,0,0,0,0,Black Sweatshirt,0,0
6935,Sage Francis,0,0,0,0,Bridle,0,0
6936,Sage Francis,0,0,0,0,Broccilude,0,0
6937,Sage Francis,0,0,0,0,Broken Wings,0,0
6938,Sage Francis,0,0,0,0,Cheat Code,0,0
6939,Sage Francis,0,0,0,0,Civil Obedience,0,0
6940,Sage Francis,0,0,0,0,Clickety Clack,0,0
6941,Sage Francis,0,0,0,0,Climb Trees,0,0
6942,Sage Francis,0,0,0,0,Crumble,0,0
6943,Sage Francis,0,0,0,0,Cup of Tea,0,0
6944,Sage Francis,0,0,0,0,Dance Monkey,0,0
6945,Sage Francis,0,0,0,0,Dead Man's Float,0,0
6946,Sage Francis,0,0,0,0,Diamonds and Pearls,0,0
6947,Sage Francis,0,0,0,0,Different,0,0
6948,Sage Francis,0,0,0,0,Escape Artist,0,0
6949,Sage Francis,0,0,0,0,Eviction Notice,0,0
6950,Sage Francis,0,0,0,0,Going Back to Rehab,0,0
6919,RZA,0,0,0,0,The Baddest Man Alive,0,0
6918,RZA,0,0,0,0,Terrorist,0,0
6917,RZA,0,0,0,0,"Take Sword, Pt. 1",0,0
6900,RZA,0,0,0,0,Mesmerize,0,0
6886,RZA,0,0,0,0,Good Night,0,0
6887,RZA,0,0,0,0,Grits,0,0
6888,RZA,0,0,0,0,Handwriting on the Wall,0,0
6889,RZA,0,0,0,0,Holocaust (Silkworm),0,0
6890,RZA,0,0,0,0,I've Never Seen...,0,0
6891,RZA,0,0,0,0,Insomnia,0,0
6892,RZA,0,0,0,0,Just Blowin' in the Wind,0,0
6893,RZA,0,0,0,0,Kiss of a Black Widow,0,0
6894,RZA,0,0,0,0,Koto Chotan,0,0
6895,RZA,0,0,0,0,La Rhumba,0,0
6896,RZA,0,0,0,0,Lab Drunk,0,0
6897,RZA,0,0,0,0,Long Time Coming,0,0
6898,RZA,0,2,0,0,Love Jones,0,0
6899,RZA,0,2,0,0,Mantis,0,0
6901,RZA,0,0,0,0,Mesmerize,0,0
6916,RZA,0,0,0,0,Straight Up the Block,0,0
6902,RZA,0,0,0,0,Money Don't Own Me,0,0
6903,RZA,0,0,0,0,Must Be Bobby,0,0
6904,RZA,0,0,0,0,My Lovin' Is Digi,0,0
6905,RZA,0,0,0,0,N.Y.C. Everything,0,0
6906,RZA,0,0,0,0,O Day,0,0
6907,RZA,0,0,0,0,Project Talk,0,0
6908,RZA,0,0,0,0,Put Your Guns Down,0,0
6909,RZA,0,0,0,0,Righteous Way,0,0
6910,RZA,0,0,0,0,Rivers of Blood,0,0
6911,RZA,0,0,0,0,See the Joy,0,0
6912,RZA,0,0,0,0,Shady,0,0
6913,RZA,0,0,0,0,Show U Love,0,0
6914,RZA,0,0,0,0,Sickness,0,0
6915,RZA,0,0,0,0,So Fly,0,0
6815,Run D.M.C.,0,0,0,0,Miss Elaine,0,0
6813,Run D.M.C.,0,0,0,0,Livin' in the City,0,0
6952,Sage Francis,0,0,0,0,Got Up This Morning,0,0
6719,Rick Ross,0,0,0,0,Ice Cold,0,0
6725,Rick Ross,0,0,0,0,Luxury Tax,0,0
6724,Rick Ross,0,0,0,0,"Live Fast, Die Young",0,0
6723,Rick Ross,0,0,0,0,Lay Back,0,0
6722,Rick Ross,0,0,0,0,It's My Time,0,0
6721,Rick Ross,0,0,0,0,In Vein,0,0
6720,Rick Ross,0,0,0,0,In Cold Blood,0,0
6718,Rick Ross,0,0,0,0,I'm Only Human,0,0
6710,Rick Ross,0,0,0,0,Here I Am,0,0
6717,Rick Ross,0,0,0,0,I'm Not a Star,0,0
6716,Rick Ross,0,0,0,0,I'm Bad,0,0
6715,Rick Ross,0,0,0,0,I'm a G,0,0
6714,Rick Ross,0,0,0,0,Hustlin',0,0
6713,Rick Ross,0,0,0,0,Hustlin',0,0
6712,Rick Ross,0,0,0,0,Hold Me Back,0,0
6726,Rick Ross,0,0,0,0,Mafia Music,0,0
6727,Rick Ross,0,0,0,0,Mafia Music III,0,0
6728,Rick Ross,0,0,0,0,Magnificent,0,0
6729,Rick Ross,0,0,0,0,Maybach Music,0,0
6730,Rick Ross,0,0,0,0,Maybach Music III,0,0
6731,Rick Ross,0,0,0,0,Maybach Music IV,0,0
6732,Rick Ross,0,0,0,0,MC Hammer,0,0
6733,Rick Ross,0,0,0,0,Money Make Me Come,0,0
6734,Rick Ross,0,0,0,0,Murda Mami,0,0
6735,Rick Ross,0,0,0,0,No. 1,0,0
6736,Rick Ross,0,0,0,0,Nobody,0,0
